student_id_new,acct_id_new,person_detail_id_new,gender,city,state,zip,ethnicity,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id
9443,15579,26957,F,West Jefferson,NC,28694,0,67,2,5,7.0,N,N,4.0,1,5,4.0,0,11
9444,14251,13560,F,Burnsville,NC,28714,1,75,4,9,6.0,N,N,3.70833,11,1,3.70833,0,12
9445,16120,24005,F,Union Mills,NC,28167,0,10,17,5,8.0,N,N,0.0,0,3,,0,12
9446,15875,21757,F,Hays,NC,28635,0,15,1,5,6.0,N,N,3.62857,0,6,3.275,0,11
9447,4232,23907,F,Bostic,NC,28018,0,22,9,5,8.0,N,N,1.98095,5,6,0.99091,6,12
9448,16128,20013,F,North Wilkesboro,NC,28659,1,11,1,9,6.0,N,N,3.51786,6,2,3.00833,0,11
9449,17002,29133,F,Valdese ,NC,28690,0,49,10,5,6.0,N,N,4.0,0,0,4.0,0,11
9450,15441,19455,M,Ellenboro,NC,28040,0,12,17,5,10.0,N,N,0.0,0,1,,0,12
9451,9241,15781,M,North Wilkesboro,NC,28659,0,8,1,5,6.0,N,N,4.0,0,8,4.0,0,11
9452,5760,11224,F,Hildebran,NC,28637,0,32,21,5,8.0,N,N,3.79167,11,2,3.58333,0,11
9453,14701,15040,M,Valdese,NC,28690,0,73,21,5,8.0,N,N,3.53571,4,7,3.53846,0,11
9454,4932,27419,F,Valdese,NC,28690,0,49,10,5,7.0,N,N,3.96296,0,0,3.91667,0,11
9455,9882,26192,M,Henrietta,NC,28076,0,20,17,5,6.0,N,N,0.0,0,0,,0,12
9456,13795,28743,F,Morganton,NC,28655,0,36,10,5,7.0,N,N,3.875,0,0,3.83333,0,11
9457,15025,9842,F,Jefferson,NC,28640,0,76,15,5,8.0,N,N,,3,0,,0,11
9458,4775,22463,M,Rutherfordton,NC,28139,0,7,9,5,6.0,N,N,3.16316,9,1,3.21,1,12
9459,15231,16609,M,Hays,NC,28635,2,46,14,5,8.0,N,Y,3.48929,1,7,3.58333,0,11
9460,15252,14761,M,,,,0,74,3,7,7.0,N,N,1.85333,1,4,0.38571,4,12
9461,9296,25814,F,Burnsville,NC,28714,1,75,4,9,6.0,N,N,3.87917,0,0,3.8375,0,11
9462,8782,9031,F,Mars Hill,NC,28754,0,17,19,5,7.0,N,N,3.625,8,3,3.3,0,12
9463,2275,11448,M,Bryson City,NC,28713,0,47,20,5,8.0,N,Y,3.35833,0,0,3.19167,0,11
9464,8861,13383,F,Drexel,NC,28619,0,49,10,5,8.0,N,N,3.48148,6,4,3.38462,0,12
9465,9617,6059,F,Sparta,NC,28675,1,9,5,9,6.0,N,N,2.83478,0,3,2.31667,0,12
9466,2248,26400,F,Valdese,NC,28690,0,49,10,5,7.0,N,N,3.29167,0,1,3.0,0,12
9467,9868,15954,F,Boone,NC,28607,0,64,22,5,7.0,N,N,3.97692,4,3,3.95714,0,12
9468,5631,20822,F,Morganton,NC,28655,1,16,10,9,6.0,N,N,2.8913,1,0,2.94444,0,12
9469,4326,24695,F,Burnsville,NC,28714,0,25,4,5,6.0,N,N,2.28333,11,4,2.28333,0,12
9470,7841,13585,F,Durham,NC,27707,0,13,23,4,9.0,N,N,,21,4,,0,12
9471,3182,16507,F,Forest City,NC,28043,0,62,12,5,9.0,N,N,3.58889,7,2,3.1,0,12
9472,6662,20344,F,Wilkesboro,NC,28697,0,11,1,5,6.0,N,N,3.77143,3,13,3.55,0,11
9473,6331,17355,F,Boone,NC,28607,0,13,23,5,9.0,N,N,,11,16,,0,12
9474,6496,26276,M,Forest City,NC,28043,0,53,9,2,6.0,N,N,1.61538,0,0,1.61538,4,11
9475,2493,22724,F,Robbinsville,NC,28771,0,38,13,7,6.0,N,N,2.83333,11,7,2.83333,0,11
9476,9668,17321,F,Jefferson,NC,28640,0,76,15,5,8.0,N,N,,0,11,,0,11
9477,7180,6241,F,Marshall,NC,28753,0,17,19,5,7.0,N,N,3.94333,3,1,3.92222,0,11
9478,8430,11106,M,Forest City,NC,28043,1,52,17,9,8.0,N,N,0.0,0,0,,0,12
9479,14207,14298,F,Forest City,NC,28043,1,12,17,9,10.0,N,N,0.0,1,0,,0,12
9480,602,16934,M,Bryson City,NC,28713,0,74,3,5,7.0,N,N,3.2125,0,0,3.2125,0,11
9481,15164,21846,M,Hayesville,NC,28904,0,58,7,2,8.0,N,N,1.52333,4,3,0.47857,10,12
9482,805,23309,M,Spindale,NC,28160,0,7,9,5,6.0,N,N,2.45238,8,0,2.00769,2,12
9483,1072,28817,M,Mars Hill,NC,28754,0,17,19,5,7.0,N,N,2.94667,5,2,2.78333,0,11
9484,8797,28935,M,Millers Creek,NC,28651,0,18,1,5,7.0,N,N,1.9381,7,4,0.71111,6,11
9485,5025,9536,M,Bryson City,NC,28713,0,74,3,5,7.0,N,N,,0,0,,0,12
9486,15492,27852,M,Mars Hill,NC,28754,0,17,19,5,8.0,N,N,2.85217,3,3,2.20833,1,12
9487,16157,23038,F,Rutherfordton,NC,28139,0,10,17,5,6.0,N,N,0.0,0,0,,0,12
9488,8766,19468,F,Bostic,NC,28018,0,52,17,5,8.0,N,N,0.0,0,0,,0,12
9489,11943,21686,M,Rutherfordton,NC,28139,0,7,9,5,8.0,N,N,3.49167,1,0,3.54,0,12
9490,1984,24387,M,Vilas,NC,28692,0,27,22,5,7.0,N,Y,,0,0,,0,12
9491,1696,19744,F,Forest City,NC,28043,0,22,9,5,8.0,N,N,2.49444,0,0,1.87778,4,12
9492,2781,26596,F,Cliffside,NC,28024,1,20,17,9,6.0,N,N,0.0,1,8,,0,12
9493,11261,7496,F,Roaring River,NC,28669,1,5,14,9,8.0,N,N,3.78214,1,5,3.61667,0,11
9494,11125,19766,F,Hildebran,NC,28637,0,60,21,5,9.0,N,N,3.30625,35,0,3.19,0,12
9495,4791,28216,M,Connelly Springs,NC,28612,0,51,10,5,7.0,N,N,3.95833,0,0,3.91667,0,11
9496,1502,17491,M,Forest City,NC,28043,0,22,9,2,7.0,N,N,0.25,0,0,0.25,17,11
9497,5438,21273,M,Forest City,NC,28139,0,53,9,5,7.0,N,N,,0,0,,0,11
9498,5591,21971,M,Burnsville,NC,28714,0,25,4,5,6.0,N,N,2.75,6,7,2.75,0,12
9499,7380,25184,F,North Wilkesboro,NC,28659,2,45,14,7,9.0,N,N,3.3,5,4,3.3,0,12
9500,13484,25069,M,Zionville,NC,28698,0,33,22,5,8.0,N,N,2.27778,1,2,1.9625,1,12
9501,999,17067,F,North Wilkesboro,NC,28659,1,46,14,9,8.0,Y,N,3.58214,1,0,3.13333,0,11
9502,13232,14108,M,North Wilkesboro,NC,28659,1,18,1,9,6.0,N,N,1.53333,4,5,1.53333,1,12
9503,5314,14502,F,West Jefferson,NC,28694,0,30,2,5,6.0,N,N,3.66667,1,5,3.66667,0,11
9504,7320,5936,M,Bostic,NC,28018,0,12,17,5,12.0,N,N,0.0,1,0,,0,12
9505,9690,27948,M,Morganton,NC,28655,0,36,10,5,8.0,N,Y,2.04167,0,1,1.5,3,12
9506,3230,17544,M,McGrady,NC,28649,0,15,1,5,7.0,N,N,3.16667,4,0,3.16667,0,12
9507,14525,10787,M,Morganton,NC,28655,0,36,10,1,6.0,N,N,3.70833,0,5,3.41667,0,12
9508,4536,29084,M,Mooresboro,NC,28114,0,23,17,5,10.0,N,N,0.0,0,0,,0,12
9509,5884,27453,F,Rutherfordton,NC,28139,0,7,9,5,7.0,N,N,3.78696,0,0,3.94545,0,12
9510,4977,10274,F,Hays,NC,28635,0,15,1,5,6.0,N,N,3.375,1,3,3.375,0,12
9511,1224,12966,F,Ferguson,NC,28624,0,11,1,5,6.0,N,N,1.66667,8,23,1.66667,2,12
9512,8676,27316,F,Marshall,NC,28753,0,17,19,5,7.0,N,N,3.03333,8,2,2.4,0,12
9513,6040,11769,M,Mooresboro,NC,28114,0,23,17,5,10.0,N,N,0.0,0,0,,0,12
9514,9703,14752,F,Forest City,NC,28043,0,23,17,5,10.0,N,N,0.0,1,0,,0,12
9515,11948,14467,F,N Wilkesboro,NC,28659,2,4,14,7,9.0,N,N,3.55,4,8,3.55,0,12
9516,16998,16875,F,Burnsville,NC,28714,0,75,4,5,7.0,N,N,3.34167,10,7,3.34167,0,12
9517,2609,18814,F,Spindale,NC,28160,0,18,1,5,8.0,N,N,3.3,8,12,3.3,0,12
9518,11117,12138,F,Wilkesboro,NC,28697,2,26,14,7,9.0,N,N,2.88333,31,5,2.88333,0,12
9519,13677,22820,M,Glade Valley,NC,28627,0,65,5,5,6.0,N,N,3.66667,17,10,3.66667,0,11
9520,11239,29439,F,Ellenboro,NC,28040,0,22,9,5,7.0,N,N,3.15385,0,0,3.15385,0,11
9521,16657,18199,F,Rutherfordton,NC,28139,0,35,17,5,9.0,N,N,0.0,17,0,,0,12
9522,12736,7959,M,Morganton,NC,28655,0,36,10,5,6.0,N,N,0.0,0,0,,0,12
9523,6454,28825,M,,,,0,40,21,2,9.0,N,N,3.63125,21,0,,0,12
9524,2411,15648,M,Morganton,NC,28655,0,49,10,1,8.0,N,N,3.87917,0,2,3.77692,0,12
9525,16268,23465,F,North Wilkesboro,NC,28659,0,11,1,5,8.0,N,N,1.38333,2,6,1.38333,2,12
9526,11545,16007,M,Morganton,NC,28655,0,55,10,5,6.0,N,N,1.375,0,0,0.78571,9,11
9527,4274,24986,F,Crumpler,NC,28617,0,67,2,5,7.0,N,N,2.95714,23,3,2.66667,0,12
9528,13467,27591,F,Bostic,NC,28018,0,12,17,5,12.0,N,N,0.0,1,1,,0,12
9529,8692,11283,M,Forest City,NC,28043,0,12,17,2,11.0,N,N,0.0,0,1,,0,12
9530,16735,13486,F,West Jefferson,NC,28694,0,30,2,5,6.0,N,N,4.0,3,1,4.0,0,11
9531,9118,14724,M,Bostic,NC,28018,0,12,17,5,11.0,N,N,0.0,0,0,,0,12
9532,4603,5979,F,Valdese,NC,28690,0,61,21,5,9.0,N,N,3.11765,20,6,2.55,1,12
9533,9112,27597,M,Forest City,NC,28043,0,3,12,5,8.0,N,N,,0,0,,0,11
9534,2568,21794,M,Connelly Springs,NC,28612,0,51,10,5,6.0,N,N,2.33333,0,0,1.61538,0,11
9535,15608,20953,M,Valdese,NC,28690,0,73,21,5,8.0,N,N,2.39286,0,0,1.71429,0,11
9536,9646,24202,M,Forest City,NC,28043,0,23,17,4,10.0,N,N,0.0,1,0,,0,12
9537,2759,29194,F,Morganton,NC,28655,0,16,10,5,6.0,N,N,3.125,0,4,2.58333,0,11
9538,12742,26126,M,Morganton,NC,28655,0,55,10,5,7.0,N,N,3.625,0,0,3.33333,0,11
9539,3241,23231,F,Morganton,NC,28655,0,49,10,5,7.0,N,N,3.42857,0,0,3.23077,0,11
9540,11780,20366,M,Rutherfordton,NC,28139,0,20,17,5,7.0,N,N,0.0,0,0,,0,12
9541,4388,9913,F,Boone,NC,28607,0,64,22,5,6.0,N,N,3.4,3,5,3.42857,0,12
9542,7061,20789,F,Wilkesboro,NC,28697,1,11,1,9,7.0,N,N,3.18333,2,7,3.18333,0,12
9543,3692,28521,F,Ronda,NC,28670,0,8,1,5,8.0,N,N,3.23333,0,2,3.23333,0,12
9544,869,28875,F,Roaring River,NC,28669,2,4,14,7,9.0,N,N,4.0,0,43,4.0,0,12
9545,4850,21854,F,Hot Springs,NC,28743,0,17,19,5,6.0,N,N,3.94583,3,0,3.91667,0,12
9546,6906,13788,F,Connelly Springs,NC,28612,0,51,10,5,6.0,N,N,3.79167,0,0,3.66667,0,11
9547,3318,16395,M,Valdese,NC,28690,0,73,21,4,8.0,N,N,4.0,8,0,4.0,0,11
9548,15934,25309,M,Connelly Springs,NC,28612,0,51,10,5,6.0,N,N,3.16667,0,0,2.5,0,11
9549,12945,21454,F,Connelly Springs,NC,28612,1,51,10,9,6.0,N,N,3.20833,11,1,3.23077,0,11
9550,12329,595,M,Spindale,NC,28160,0,35,17,5,11.0,N,N,0.0,0,0,,0,12
9551,15668,889,F,Morganton,NC,28655,0,55,10,2,6.0,N,N,1.16889,4,0,1.09412,2,12
9552,1813,24717,F,Morganton,NC,28655,0,36,10,5,6.0,N,N,3.25,4,5,2.75,0,12
9553,6982,26912,M,Connelly Springs,NC,28612,0,73,21,5,8.0,N,N,2.42857,0,0,1.76923,1,11
9554,80,16237,F,Robbinsville,NC,28771,0,38,13,5,6.0,N,N,3.02857,8,7,2.74167,1,12
9555,2062,7944,M,Burnsville,NC,28714,0,75,4,5,6.0,N,N,3.39167,8,2,3.39167,0,12
9556,8149,12986,F,Boone,NC,28607,1,64,22,9,7.0,N,N,2.87,0,0,1.9,0,11
9557,7406,7988,M,Cherokee,NC,28789,0,74,3,7,7.0,N,N,2.1,27,26,0.95556,6,12
9558,16458,22552,M,Forest City,NC,28043,0,12,17,5,11.0,N,N,0.0,3,0,,0,12
9559,15943,620,F,Hayesville,NC,28904,0,70,6,5,8.0,N,N,3.7875,4,3,3.7875,0,11
9560,9770,29242,M,Marshall,NC,28753,0,17,19,5,8.0,N,N,3.0125,5,2,2.55833,1,12
9561,16695,28668,F,Morganton,NC,28655,0,39,21,1,8.0,N,N,3.54545,0,0,3.5,0,11
9562,9798,27916,M,Hayesville,NC,28904,0,70,6,5,8.0,N,N,3.45,1,0,3.45,0,11
9563,4064,23642,M,Boone,NC,28607,0,64,22,5,7.0,N,N,3.98286,0,8,3.98125,0,11
9564,2798,4006,F,Wilkesboro,NC,28697,0,11,1,5,6.0,N,N,4.0,0,0,4.0,0,12
9565,12421,14187,F,Robbinsville,NC,28771,0,54,11,7,8.0,N,N,4.0,7,20,4.0,0,11
9566,16384,2823,M,Hickory,NC,28602,0,60,21,5,9.0,N,N,3.1125,16,0,3.25,0,12
9567,9591,16787,M,Boone,NC,28607,0,64,22,5,7.0,N,N,4.0,1,0,4.0,0,12
9568,15593,27291,F,Mars Hill,NC,28754,0,17,19,5,7.0,N,Y,3.51667,5,0,3.48889,0,11
9569,12817,29303,F,Bostic,NC,28018,0,22,9,5,8.0,N,N,1.26316,0,0,0.4,12,12
9570,1117,25037,M,Thurmond,NC,28683,2,4,14,7,9.0,N,N,0.71667,47,103,0.71667,4,12
9571,14405,26059,M,Wilkesboro,NC,28697,1,11,1,9,7.0,N,Y,2.62143,9,6,1.775,1,11
9572,1635,19771,F,Hayesville,NC,28904,0,58,7,5,7.0,N,N,3.47778,6,3,3.87143,0,12
9573,2977,27100,F,Ellenboro,NC,28040,0,52,17,5,6.0,N,N,0.0,0,0,,0,12
9574,14313,28666,F,Henrietta,NC,28043,0,53,9,5,6.0,N,N,2.91667,3,1,2.91667,0,11
9575,14899,17479,F,Morganton,NC,28655,0,40,21,2,9.0,N,N,3.39375,18,0,2.9625,0,12
9576,15071,25064,M,Morganton,NC,28690,0,39,21,5,8.0,N,N,2.45833,0,0,1.75,0,11
9577,237,20350,M,Forest City,NC,28043,0,22,9,5,6.0,N,N,1.77826,5,6,1.46667,4,12
9578,8470,18903,F,Jefferson,NC,28640,0,30,2,5,6.0,N,N,2.82174,4,6,3.00833,0,12
9579,5257,29217,F,Morganton,NC,28655,0,40,21,5,9.0,N,N,3.05,56,5,2.45,1,12
9580,6747,21939,F,Morganton,NC,28655,0,34,21,5,8.0,N,N,3.5,0,0,3.25,0,11
9581,913,15650,M,Moravian Falls,NC,28654,0,11,1,5,8.0,N,N,2.47778,13,0,2.47778,0,12
9582,9830,20950,M,Bostic,NC,28018,0,22,9,5,7.0,N,N,2.41667,5,7,2.41667,4,11
9583,15173,18074,M,Connelly Springs,NC,28612,1,51,10,9,6.0,N,N,2.875,0,0,2.57143,0,12
9584,10922,8656,F,Connelly Springs,NC,28612,0,51,10,5,6.0,N,N,3.54167,2,2,3.41667,0,12
9585,11444,28159,M,Fleetwood,NC,28626,0,69,2,5,6.0,N,N,2.01818,1,2,2.30909,0,12
9586,568,29117,M,Mooresboro,NC,28114,0,20,17,5,6.0,N,N,0.0,0,1,,0,12
9587,11727,23658,F,Moravian Falls,NC,28654,0,15,1,4,8.0,N,N,1.28333,6,12,1.28333,2,12
9588,8195,7345,F,Drexel,NC,28619,0,61,21,5,9.0,N,N,3.71176,14,4,3.85,0,12
9589,4589,14795,M,Ronda,NC,28670,2,4,14,7,9.0,N,N,0.56667,12,83,0.56667,4,12
9590,7705,27430,F,Connelly Springs,NC,28612,0,51,10,5,8.0,N,N,4.0,0,1,4.0,0,12
9591,6326,15905,M,Deep Gap,NC,28618,0,13,23,5,9.0,N,N,,0,0,,0,12
9592,15267,5200,F,Morganton,NC,28655,0,36,10,5,7.0,N,N,4.0,3,0,4.0,0,12
9593,15271,11677,F,Union Mills,NC,28167,0,6,12,5,8.0,N,N,,0,0,,0,11
9594,12834,2877,M,Ellenboro,NC,28040,0,23,17,5,11.0,N,N,0.0,1,0,,0,12
9595,9046,18258,M,Morganton,NC,28655,0,71,21,5,9.0,N,N,2.37778,39,0,1.67,2,12
9596,1816,24650,F,Ronda,NC,28670,0,8,1,5,6.0,N,N,4.0,1,2,4.0,0,11
9597,5965,20850,M,Millers Creek,NC,28651,0,18,1,5,7.0,N,N,0.83333,1,1,0.83333,3,12
9598,16193,28161,F,Spindale,NC,28160,0,35,17,5,10.0,N,N,0.0,0,1,,0,12
9599,11025,12552,F,Boone,NC,28607,0,64,22,5,6.0,N,N,3.64,0,0,3.37143,0,12
9600,5014,26254,F,Ellenboro,NC,28040,0,23,17,4,11.0,N,N,0.0,2,1,,0,12
9601,7214,13848,F,Wilkesboro,NC,28697,0,11,1,4,6.0,Y,N,3.825,0,0,3.825,0,12
9602,6669,28751,F,Forest City,NC,28043,0,10,17,5,6.0,N,N,0.0,0,0,,0,12
9603,12144,20512,M,Burnsville,NC,28714,0,75,4,5,6.0,N,N,3.78333,3,15,3.78333,0,12
9604,10799,11445,F,Ronda,NC,28670,0,8,1,5,6.0,N,N,3.30714,7,2,2.55,2,11
9605,10844,27067,F,Granite Falls,NC,28630,0,51,10,5,8.0,N,N,3.98696,5,0,3.975,0,12
9606,9233,12182,F,Morganton,NC,28655,0,40,21,5,9.0,N,N,3.4375,14,61,3.13,0,12
9607,12644,2377,M,Traphill,NC,28685,0,15,1,5,6.0,N,N,1.96429,4,9,0.64167,10,11
9608,13941,9643,M,Ellenboro,NC,28040,0,23,17,5,11.0,N,N,0.0,1,0,,0,12
9609,17210,26878,F,Wilkesboro,NC,28697,0,11,1,5,7.0,N,N,4.0,0,2,4.0,0,12
9610,14872,27371,M,Spindale,NC,28160,0,35,17,4,10.0,N,N,0.0,1,4,,0,12
9611,528,21050,F,Wilkesboro,NC,28697,0,11,1,5,6.0,N,N,3.85,0,3,3.85,0,12
9612,4931,18337,M,Burnsville,NC,28714,0,25,4,5,6.0,N,N,4.0,6,12,4.0,0,11
9613,15640,7322,F,Connelly Springs,NC,28612,0,32,21,5,8.0,N,N,3.91667,0,0,3.83333,0,11
9614,582,23520,M,Connelly Springs,NC,28612,0,51,10,5,6.0,N,N,3.875,2,4,3.75,0,12
9615,8680,20660,F,Connelly Springs,NC,28612,0,51,10,5,8.0,N,N,3.5,8,1,3.25,0,12
9616,720,18553,M,Morganton,NC,28655,0,40,21,5,9.0,N,N,3.325,21,15,4.0,0,12
9617,3847,27716,M,Sparta,NC,28675,0,9,5,7,7.0,N,N,2.15484,0,11,1.70476,5,11
9618,10345,19819,F,Forest City,NC,28043,0,52,17,2,8.0,N,N,0.0,0,0,,0,12
9619,8340,15975,M,Morganton,NC,28655,0,55,10,1,6.0,Y,N,2.36,6,1,2.0,0,12
9620,8492,27975,F,Roaring River,NC,28669,2,4,14,7,9.0,N,N,1.57,9,49,1.57,3,12
9621,9701,22827,F,Hildebran,NC,28637,0,51,10,1,8.0,N,N,2.83333,1,2,2.30769,0,12
9622,7303,28078,F,Ronda,NC,28670,1,5,14,9,8.0,Y,N,4.0,0,0,4.0,0,11
9623,1526,24053,F,Morganton,NC,28655,0,71,21,5,9.0,N,N,3.775,1,5,3.56667,0,12
9624,6413,27505,F,Lenoir,NC,28645,0,34,21,5,8.0,N,N,3.52941,9,0,3.0,2,11
9625,9068,5616,M,Mars Hill,NC,28754,0,17,19,5,6.0,N,N,3.47917,13,2,3.00833,1,12
9626,5791,24023,M,Mooresboro,NC,28114,0,53,9,5,6.0,N,N,2.25,0,0,2.25,0,11
9627,10901,11086,F,Valdese,NC,28690,0,49,10,5,8.0,N,N,3.07407,9,12,2.69231,0,12
9628,12469,25378,F,Morganton,NC,28655,0,71,21,2,9.0,N,N,3.1625,7,23,2.21667,0,12
9629,14057,5951,F,Sparta,NC,28675,0,56,5,5,8.0,N,N,3.324,3,5,3.00909,0,12
9630,10019,27130,M,Forest City,NC,28043,0,3,12,4,8.0,N,N,,0,0,,0,11
9631,16121,21718,F,Crumpler,NC,28617,0,67,2,5,7.0,N,N,3.28571,2,15,3.28571,0,11
9632,2262,28084,F,Forest City,NC,28043,0,62,12,5,9.0,N,N,3.89091,2,4,3.88,0,12
9633,5444,18213,M,Boone,NC,28607,0,13,23,5,9.0,N,N,,7,0,,0,12
9634,15578,17680,F,Hickory,NC,28601,1,51,10,9,8.0,N,N,3.75,3,0,3.64286,0,12
9635,11709,15874,F,North Wilkesboro,NC,28659,0,18,1,5,7.0,N,N,3.87143,1,0,3.725,0,11
9636,896,17900,F,Mooresboro,NC,28114,0,23,17,5,11.0,N,N,0.0,0,0,,0,12
9637,771,10029,M,Hickory,NC,28601,0,60,21,5,9.0,N,N,3.56875,27,10,3.35,0,12
9638,2761,18148,F,Morganton,NC,28655,0,36,10,5,7.0,N,N,4.0,3,1,4.0,0,12
9639,16512,19277,M,Mooresboro,NC,28114,0,53,9,5,6.0,N,N,2.57143,3,0,2.05833,2,12
9640,9521,16336,F,Forest City,NC,28043,0,12,17,2,12.0,N,N,0.0,0,0,,0,12
9641,13913,22763,M,Harris,NC,28074,0,23,17,4,9.0,N,N,0.0,4,0,,0,12
9642,7035,27907,F,Mars Hill,NC,28754,0,17,19,4,6.0,N,N,3.8,3,4,3.72222,0,11
9643,14246,7499,M,Rutherfordton,NC,28139,0,35,17,5,10.0,N,N,0.0,6,0,,0,12
9644,15507,20329,F,Connelly Springs,NC,28612,0,51,10,5,7.0,N,Y,2.83333,9,4,2.84615,1,12
9645,1186,16771,F,Wilkesboro,NC,28697,0,18,1,5,7.0,N,N,3.61667,2,0,3.61667,0,12
9646,14419,6879,F,Marshall,NC,28753,0,17,19,5,7.0,N,N,3.05333,0,5,2.7,2,11
9647,15636,22579,F,Rutherfordton,NC,28139,0,35,17,5,12.0,N,N,0.0,0,0,,0,12
9648,10785,17967,F,Boone,NC,28607,0,13,23,5,9.0,N,N,,37,4,,0,12
9649,15282,27253,F,West Jefferson,NC,28694,0,67,2,5,7.0,N,N,3.71429,4,0,3.7,0,12
9650,9527,22699,M,Marshall,NC,28753,0,17,19,5,8.0,N,N,3.06667,0,0,2.82857,1,12
9651,15936,20977,F,Spindale,NC,28160,1,7,9,9,7.0,N,N,2.66667,0,0,2.66667,0,11
9652,11522,21844,F,Connelly Springs,NC,28612,0,51,10,5,6.0,N,N,4.0,7,2,4.0,0,11
9653,349,14374,F,Forest City,NC,28043,0,10,17,5,6.0,N,N,0.0,1,0,,0,12
9654,4085,14119,M,Morganton,NC,28655,0,36,10,5,7.0,N,N,3.79167,2,0,3.75,0,12
9655,13142,22928,M,Hickory,NC,28602,0,51,10,5,7.0,N,N,2.41667,8,8,1.75,5,12
9656,9875,27638,F,Roaring River,NC,28669,2,4,14,7,9.0,N,N,3.7625,7,12,3.7625,0,12
9657,6078,3525,M,Forest City,NC,28043,0,12,17,4,10.0,N,N,0.0,2,9,,0,12
9658,1022,23005,F,Forest City,NC,28043,1,22,9,9,6.0,N,N,2.75,3,1,2.75,0,11
9659,11568,24631,F,Millers Creek,NC,28651,0,18,1,5,7.0,N,N,4.0,1,1,4.0,0,12
9660,8349,21600,F,Bostic,NC,28018,0,42,12,5,8.0,N,N,,0,0,,0,11
9661,6910,18779,M,Spindale,NC,28160,0,7,9,5,7.0,N,N,4.0,33,0,4.0,0,11
9662,4066,15039,M,Morganton,NC,28655,0,55,10,5,6.0,N,N,2.83333,0,0,2.64286,0,11
9663,3576,27397,F,Boomer,NC,28606,0,11,1,5,6.0,N,N,3.16667,2,1,3.16667,0,12
9664,2409,29323,M,Morganton,NC,28655,0,49,10,5,6.0,N,N,3.41667,0,0,3.53846,0,11
9665,2004,28364,M,Mars Hill,NC,28754,0,72,16,5,9.0,N,N,1.80417,71,32,1.41875,8,12
9666,290,5101,F,Marshall,NC,28753,0,31,16,5,8.0,N,N,3.80833,3,0,3.64167,0,11
9667,17200,6716,F,Hildebran,NC,28637,1,51,10,9,8.0,N,N,3.875,0,0,3.91667,0,12
9668,15867,28889,M,Rutherfordton,NC,28139,0,20,17,5,6.0,N,N,0.0,0,0,,0,12
9669,3881,9222,M,Forest City,NC,28043,0,12,17,2,12.0,N,N,0.0,1,1,,0,12
9670,9851,25212,F,Rutherfordton,NC,28139,0,53,9,5,7.0,N,N,3.83333,2,1,3.83333,0,11
9671,4902,22702,F,Morganton,NC,28655,0,36,10,5,8.0,N,N,3.25,0,0,2.91667,0,12
9672,1907,20011,M,Robbinsville,NC,28771,0,38,13,5,6.0,N,N,3.41905,0,1,3.4,0,12
9673,13716,22670,M,North Wilkesboro,NC,28659,0,15,1,5,6.0,N,N,1.6,11,1,1.6,2,12
9674,3464,17023,F,West Jefferson,NC,28694,0,67,2,5,7.0,N,N,4.0,1,8,4.0,0,11
9675,14636,24785,M,Connelly Spring,NC,28612,0,60,21,5,9.0,N,N,3.7875,13,0,3.75,0,12
9676,1291,28537,F,Valdese,NC,28690,0,73,21,5,8.0,N,N,3.75,0,0,3.69231,0,11
9677,5510,17552,M,Mars Hill,NC,28754,0,72,16,5,9.0,N,N,2.65,36,16,,3,12
9678,16693,697,M,Rutherfordton,NC,28139,0,35,17,5,12.0,N,N,0.0,0,0,,0,12
9679,6337,20664,M,Elkin,NC,28621,0,8,1,5,6.0,N,N,3.92857,2,7,3.83333,0,11
9680,3966,12712,M,Hickory,NC,28602,0,51,10,5,6.0,N,N,3.66667,0,1,3.69231,0,12
9681,9884,20351,M,Morganton,NC,28655,0,16,10,5,6.0,N,N,3.71875,0,3,3.33333,0,11
9682,14397,20848,M,Morganton,NC,28655,0,55,10,5,8.0,N,N,3.8,1,2,3.58333,0,12
9683,3803,18996,F,Forest City,NC,28043,0,23,17,4,12.0,N,N,0.0,1,0,,0,12
9684,15085,28321,M,Morganton,NC,28655,1,40,21,9,9.0,N,N,1.35625,50,17,0.6625,7,12
9685,7197,10115,M,Forest City,NC,28043,0,23,17,2,10.0,N,N,0.0,0,0,,0,12
9686,16867,8640,M,Mooresboro,NC,28114,0,23,17,5,10.0,N,N,0.0,2,0,,0,12
9687,7296,26138,M,Valdese,NC,28690,0,49,10,5,6.0,N,N,3.42857,1,3,3.23077,0,12
9688,16926,5746,F,Spindale,NC,28160,0,7,9,2,7.0,N,N,,0,0,,0,11
9689,5821,26309,F,Wilkesboro,NC,28697,1,18,1,9,7.0,N,N,3.03929,3,13,2.4,0,11
9690,12092,8950,F,Millers Creek,NC,28651,1,18,1,9,6.0,Y,N,2.83333,0,3,2.83333,0,12
9691,14189,19851,F,Brasstown,NC,28902,0,58,7,5,6.0,N,N,3.57097,9,0,3.91333,0,12
9692,14298,20330,M,Ferguson,NC,28624,2,28,14,5,8.0,N,N,4.0,0,2,4.0,0,11
9693,3174,28055,M,Spindale,NC,28160,0,35,17,5,12.0,N,N,0.0,9,5,,0,12
9694,4741,5553,M,Rutherfordton,NC,28139,0,35,17,5,12.0,N,N,0.0,0,0,,0,12
