student_id_new,acct_id_new,person_detail_id_new
14077,8151,7419
13996,8152,28135
5028,8153,22851
12923,8154,28246
12923,8154,28816
407,8155,252
2810,8156,3148
2851,8157,8882
8250,8158,22797
10266,8159,19897
10266,8159,22548
5750,8160,6996
5750,8160,8871
4511,8162,382
5992,8163,15582
5992,8163,21352
7801,8164,12513
7801,8164,29052
6587,8165,16105
3813,8166,26207
14959,8167,13150
14959,8167,27377
5860,8168,861
5860,8168,26811
13543,8169,28728
2346,8170,1034
2346,8170,4431
5344,8171,7785
5344,8171,11203
4404,8172,25771
4404,8172,27660
6627,8173,27216
2175,8174,12826
2175,8174,22540
7049,8175,21897
7049,8175,24212
4959,8176,27810
10968,8177,6180
10968,8177,25835
13678,8178,12095
8415,8179,21932
8415,8179,22896
8415,8179,28745
1278,8180,22808
1278,8180,29037
10532,8181,25354
10532,8181,29007
5603,8182,6793
5603,8182,8881
6848,8183,16418
8089,8184,6054
8089,8184,27146
670,8185,16098
5056,8186,3821
5056,8186,10467
5056,8186,25528
11918,8187,20408
6021,8188,3668
6021,8188,12238
15182,8189,6871
15182,8189,10828
11807,8190,3335
8853,8191,13110
8853,8191,13365
2964,8192,8565
2964,8192,12928
14510,8193,2764
14510,8193,23580
5259,8194,15173
9588,8195,6473
9588,8195,7345
5030,8196,10086
5937,8198,21590
14417,8199,13572
14417,8199,16160
7345,8200,13674
6471,8201,20284
15789,8202,12307
15789,8202,29210
2777,8203,6058
2777,8203,24809
2777,8203,25535
10297,8204,2116
10297,8204,4167
10297,8204,15811
7182,8205,24
13354,8206,9486
13354,8206,15157
10754,8207,6671
10754,8207,11005
2732,8208,10448
2732,8208,15205
2732,8208,20951
4273,8209,205
4273,8209,7063
8343,8210,20167
8343,8210,27976
875,8211,20245
875,8211,27878
2030,8212,24795
8181,8213,17820
9038,8214,24621
9038,8214,29137
3532,8215,7489
3532,8215,23525
2354,8216,4196
2354,8216,22254
9100,8217,26173
8754,8218,27970
6972,8219,3283
6972,8219,19662
16257,8220,23000
11256,8221,106
11256,8221,5444
12510,8222,9328
11058,8223,3884
11731,8224,10691
11731,8224,20199
8212,8225,23099
12884,8226,2210
10404,8227,7303
10404,8227,26804
11416,8228,1483
11416,8228,9317
11416,8228,15927
6033,8229,14970
6033,8229,21808
12512,8230,9501
12512,8230,19943
12129,8231,4222
12129,8231,27262
7352,8232,3115
7352,8232,10651
5427,8233,19095
5427,8233,28205
8917,8234,5253
6686,8235,4307
6686,8235,19923
14543,8236,14436
14543,8236,15210
274,8237,4995
7186,8238,924
7186,8238,5613
7186,8238,8083
10580,8239,4332
13272,8240,13120
13272,8240,24054
9773,8241,790
9773,8241,2957
6155,8242,8597
6155,8242,27353
7248,8243,9893
7248,8243,23331
7248,8243,24550
12209,8244,12301
2317,8245,3641
8368,8246,143
2456,8247,16209
11758,8248,29116
10013,8249,14475
11023,8250,19561
6619,8251,2514
6619,8251,12373
11720,8252,7334
11720,8252,10684
15138,8253,3966
12691,8254,20297
11134,8255,8364
11134,8255,12781
1913,8256,7872
3258,8257,23761
11705,8258,6039
11705,8258,10407
11705,8258,28490
814,8259,13408
814,8259,14161
15850,8260,3688
15850,8260,9321
15850,8260,21902
4409,8261,6652
4409,8261,22498
5577,8263,28767
13554,8264,20258
11523,8266,5381
265,8267,2558
1249,8268,27107
4298,8269,20171
4298,8269,21694
5489,8270,10041
5489,8270,11417
15269,8271,356
1728,8272,18928
1728,8272,25523
13783,8273,759
13783,8273,8039
13783,8273,21490
9418,8274,19757
9418,8274,20555
5018,8275,10206
5018,8275,11046
11379,8276,15789
11379,8276,18323
1967,8277,1065
4240,8278,16675
710,8279,7059
710,8279,16773
710,8279,21576
5218,8280,13883
2998,8281,13309
2998,8281,25661
2998,8281,27985
8810,8282,20506
8294,8283,803
11964,8284,7463
13239,8285,5687
13557,8286,1505
13557,8286,11688
4782,8287,28543
8427,8288,13268
8427,8288,21991
12626,8289,220
14416,8290,8189
5365,8291,27478
544,8292,14053
1865,8293,18237
1865,8293,29115
1746,8294,18408
1746,8294,28019
12931,8295,9887
12931,8295,23186
9109,8296,10765
9109,8296,16642
1843,8297,27668
757,8298,13765
757,8298,26959
11173,8299,11081
11173,8299,26814
8444,8300,27524
8444,8300,29247
535,8301,5790
535,8301,15566
14919,8302,4736
14919,8302,27274
2245,8303,7605
3409,8304,13682
3409,8304,13724
14853,8305,16195
10719,8306,22944
8056,8307,225
3782,8308,18296
4784,8309,15626
4784,8309,19511
4784,8309,22541
14935,8310,821
14935,8310,6401
4531,8311,26985
9189,8312,13512
9189,8312,19834
9189,8312,26990
5312,8313,27867
5312,8313,28199
3299,8314,3988
3299,8314,23097
2118,8315,5177
2118,8315,14133
3731,8316,12038
2269,8317,15733
9996,8318,9206
15749,8319,11165
15749,8319,24415
6414,8320,22807
8677,8322,2026
8677,8322,25207
8164,8323,11069
8164,8323,13060
4093,8324,7597
4093,8324,27884
9199,8326,8350
9199,8326,24857
15101,8327,3432
15101,8327,13385
15101,8327,14899
12437,8328,27396
6432,8329,3617
5420,8330,10668
7189,8331,25943
7189,8331,27028
7798,8332,25056
12804,8333,11260
12804,8333,18965
10026,8334,2856
10026,8334,10291
8761,8335,19965
3581,8336,3754
3581,8336,26419
7245,8338,13348
7245,8338,17564
14558,8339,1416
9619,8340,15975
866,8341,16650
6756,8342,6965
6756,8342,20898
3241,8343,11464
16010,8344,9471
16010,8344,17411
9943,8345,7982
9884,8346,18858
9884,8346,27339
11212,8347,8535
11212,8347,9390
7111,8348,1952
7111,8348,4967
9660,8349,18612
9660,8349,19237
9660,8349,21600
5250,8350,13086
3817,8351,13955
3938,8352,23066
3938,8352,24255
15602,8353,27782
11327,8355,6504
11327,8355,26019
2254,8356,4426
1283,8357,13670
1283,8357,15945
1283,8357,18806
2546,8358,4902
2546,8358,21249
2546,8358,21799
14061,8359,14982
14508,8360,1422
14508,8360,10723
14508,8360,24784
12184,8361,10266
12184,8361,25468
12184,8361,28067
14659,8362,15718
14659,8362,16456
735,8363,4856
735,8363,6948
3323,8364,6106
3323,8364,27488
12639,8365,3726
12639,8365,4548
12639,8365,14214
11181,8366,7323
11181,8366,13831
11181,8366,20204
1346,8367,3063
1346,8367,9372
11393,8368,9564
11393,8368,10543
10152,8369,4304
10152,8369,19661
2979,8370,3195
4668,8372,20247
4668,8372,25140
329,8373,10125
6713,8374,4810
6567,8375,7752
6567,8375,20508
344,8376,11387
3086,8377,26244
6145,8378,1630
6247,8379,1901
6247,8379,27251
8640,8380,9298
8640,8380,24065
9357,8382,19145
3715,8383,10680
3715,8383,22700
3715,8383,24193
4710,8384,1962
4710,8384,25079
12894,8385,26810
10513,8386,12500
3467,8387,16840
15582,8388,7396
15582,8388,22887
14875,8389,4208
14875,8389,12071
14895,8390,8409
14895,8390,22441
3035,8391,4707
3035,8391,15638
12047,8392,27683
14831,8393,3924
14831,8393,6883
5712,8394,8546
5712,8394,20794
401,8395,25810
14022,8396,25856
15100,8397,19361
14916,8399,1338
14916,8399,11820
14916,8399,13016
8466,8400,10360
8466,8400,21268
7827,8401,16393
7086,8402,3561
7086,8402,7040
3033,8403,20345
6454,8404,2123
6454,8404,14109
6454,8404,23057
6969,8405,6989
6969,8405,12166
6969,8405,26519
8161,8406,9493
9735,8407,19384
9735,8407,27448
8888,8408,23950
12667,8409,6018
12667,8409,10767
12667,8409,28887
1722,8410,28846
13611,8411,17225
14901,8412,74
14901,8412,7325
14901,8412,11581
19,8413,24830
6598,8414,9736
6598,8414,15197
1081,8415,26776
6389,8416,5600
13993,8417,13452
13993,8417,15794
16060,8418,11893
16060,8418,16009
16060,8418,22099
10785,8419,25013
9911,8420,2020
9911,8420,25033
13944,8421,22511
13944,8421,24699
11452,8422,658
11452,8422,16971
14359,8423,3354
14359,8423,20455
8285,8424,21
13583,8425,9361
13583,8425,16707
15555,8426,4156
15555,8426,13430
1121,8427,14667
10735,8428,2661
10735,8428,21467
12101,8429,26459
12101,8429,28783
9478,8430,94
9478,8430,872
9478,8430,11106
10739,8431,8913
10739,8431,18421
10739,8431,24745
9003,8432,26624
9003,8432,28601
8136,8433,10220
8136,8433,14262
2293,8434,6213
13454,8435,24249
13454,8435,28567
13700,8437,21965
13700,8437,26397
5075,8438,18517
5075,8438,25635
5075,8438,27978
5606,8439,8916
5606,8439,21534
13134,8440,1569
13134,8440,6302
6931,8441,15163
6931,8441,17888
11891,8442,5816
11891,8442,23238
9850,8443,2860
5736,8444,17171
5736,8444,24433
13545,8445,3348
13545,8445,26937
13545,8445,27584
10913,8446,18872
10913,8446,20426
1559,8447,10186
1559,8447,28569
11094,8448,837
15875,8450,3610
127,8451,7497
127,8451,10476
127,8451,23828
5037,8452,3086
5037,8452,4903
5037,8452,9847
12079,8453,21476
12079,8453,23078
8201,8454,8172
8201,8454,24454
13324,8455,4775
13475,8456,28856
15983,8457,10469
15983,8457,21250
8340,8458,455
707,8459,17137
2846,8460,4237
2846,8460,18834
3607,8461,7481
3607,8461,11079
16066,8462,22676
7634,8463,8647
9848,8464,13764
1037,8465,1043
1037,8465,28674
8122,8466,2630
9946,8467,1333
9946,8467,2499
9946,8467,3587
5876,8468,26510
5503,8469,19001
5503,8469,19450
9578,8470,18903
15676,8471,4771
1006,8472,10000
5270,8473,9870
5270,8473,14546
6334,8474,10084
6334,8474,27653
8119,8475,6249
8119,8475,24715
11959,8476,4534
11959,8476,18573
6920,8477,14265
6920,8477,16035
12131,8478,2666
12131,8478,14927
11219,8479,9233
11219,8479,12506
2975,8480,11982
2975,8480,19202
2914,8481,641
2914,8481,6779
1910,8482,14280
16151,8484,17697
16151,8484,26144
7585,8485,3186
7585,8485,5813
7585,8485,27204
4517,8486,13142
4517,8486,17955
6550,8487,5730
6550,8487,16520
1644,8488,11771
1644,8488,15833
11236,8489,10841
11236,8489,13908
7664,8490,9650
812,8491,10072
9620,8492,27975
14071,8493,10399
14071,8493,18267
7593,8496,4253
7593,8496,17184
5565,8498,460
5565,8498,15376
5450,8499,13022
2755,8500,2247
2755,8500,2866
8965,8501,18034
8965,8501,24512
10985,8502,12588
10985,8502,18604
312,8503,929
312,8503,28512
7950,8504,22212
3125,8505,19857
6884,8506,10055
6884,8506,21797
14461,8507,5509
14461,8507,11059
14654,8508,10917
14654,8508,26112
3738,8509,10161
3738,8509,15481
6220,8510,18745
964,8511,4639
964,8511,25752
15786,8512,12980
7902,8513,16475
15247,8514,4272
15247,8514,25089
2916,8515,10234
2916,8515,28726
9815,8517,6645
9815,8517,7077
5961,8518,3204
5961,8518,20656
10776,8519,15883
10776,8519,22196
16017,8520,107
16017,8520,15479
16017,8520,24344
6605,8521,11748
6605,8521,27261
3602,8522,22701
14893,8523,19906
14893,8523,28938
4874,8524,13522
4874,8524,23288
9341,8525,11586
9341,8525,12093
2887,8526,15439
2887,8526,19619
1921,8527,14323
1565,8528,380
1565,8528,12347
13581,8529,26153
13581,8529,29235
8251,8530,7642
8251,8530,14257
3208,8531,14042
3208,8531,25244
14169,8532,26989
6950,8533,19928
1803,8534,10980
1803,8534,28705
5658,8535,3294
5658,8535,13749
5658,8535,21883
10180,8536,4865
10180,8536,25795
14215,8537,18368
14215,8537,26428
12014,8538,19110
12014,8538,26955
11294,8540,4357
11294,8540,28519
11484,8541,4466
11484,8541,26961
13834,8542,1438
13834,8542,13509
13834,8542,23685
10601,8543,2861
10601,8543,7490
10601,8543,13131
14313,8544,3268
14313,8544,8626
14313,8544,11713
12157,8545,17003
11226,8546,20004
11226,8546,24374
4764,8547,8583
14775,8548,22125
733,8549,14293
733,8549,27606
10767,8550,448
15236,8551,475
15236,8551,6545
8788,8552,3851
2563,8553,19345
6027,8554,296
6027,8554,2070
6027,8554,27753
4677,8555,11209
38,8556,20292
3025,8557,11201
3025,8557,14082
6497,8558,14742
6497,8558,18999
14513,8559,1010
14513,8559,4559
14513,8559,26469
5356,8560,17065
12864,8561,7631
5994,8562,10144
5994,8562,18299
5994,8562,27763
12849,8563,4201
13527,8564,23092
6793,8565,9281
6793,8565,13095
8753,8566,4398
8753,8566,11216
14929,8567,33
14929,8567,2617
14929,8567,21549
7446,8569,11003
10871,8570,26024
9802,8571,12696
9802,8571,21767
2838,8572,4419
2838,8572,11886
2838,8572,16664
323,8573,19584
12473,8574,5160
12473,8574,21374
3562,8575,26085
3562,8575,26501
9324,8576,12453
9324,8576,23308
14738,8577,22970
14738,8577,26922
1290,8578,13927
11818,8579,22024
9807,8580,361
9807,8580,4148
13287,8581,4320
6234,8582,5904
12668,8583,14840
12668,8583,19693
12668,8583,28124
14132,8584,888
14132,8584,9102
2612,8585,25151
3569,8586,1733
3569,8586,8003
3569,8586,14305
7233,8587,1231
9319,8588,6167
9319,8588,7644
1765,8589,19252
1765,8589,19366
9294,8590,4083
9294,8590,18841
9709,8591,5609
9709,8591,13032
12801,8592,6308
11405,8593,1304
11405,8593,3188
10095,8594,7513
10095,8594,20229
12430,8595,14715
641,8596,13998
641,8596,21894
9067,8597,14465
6647,8598,5064
3907,8599,17403
6530,8600,2708
247,8601,2751
3763,8602,6768
8880,8603,11033
8880,8603,26666
10896,8604,19376
10339,8605,7649
10339,8605,18106
8493,8606,1778
8493,8606,26853
2627,8607,13864
6399,8608,13984
13562,8609,19763
3719,8610,8157
12025,8611,507
12025,8611,16958
9191,8612,25426
703,8613,16325
703,8613,24967
1066,8614,12094
1066,8614,17362
5117,8615,18790
5117,8615,27112
3257,8616,27263
2307,8617,4500
2307,8617,15687
2305,8618,8512
2305,8618,15831
3879,8619,23253
10623,8620,12459
10922,8621,16063
8851,8622,9825
1146,8623,2175
1146,8623,5453
5020,8624,7223
5020,8624,13333
6206,8626,5476
6206,8626,19369
14148,8627,365
9117,8628,7688
9117,8628,13317
11140,8629,3264
11140,8629,11569
11140,8629,20104
7125,8630,18819
7125,8630,24748
4326,8631,7820
4326,8631,17186
4326,8631,24197
14045,8632,8
16221,8633,10002
16221,8633,12851
16221,8633,21180
12505,8634,24725
12505,8634,26748
11377,8635,20263
10766,8636,6142
10766,8636,29154
12304,8637,18723
5684,8638,4584
5684,8638,11641
11033,8639,19304
11033,8639,25621
5645,8640,4405
5645,8640,25908
10125,8641,2667
10071,8642,12641
10633,8643,22522
10633,8643,25251
1343,8644,9064
1343,8644,28498
13128,8645,3804
13953,8646,17562
13953,8646,26702
13088,8647,10011
8871,8648,4984
8871,8648,6164
15819,8649,16296
15819,8649,22172
5817,8650,3936
5817,8650,4418
11719,8651,7550
11719,8651,21588
5701,8652,24042
6014,8653,7415
6014,8653,16776
7911,8654,15122
4739,8655,13757
5208,8656,11669
5208,8656,20180
13635,8657,19645
13635,8657,24414
3660,8658,1898
3660,8658,10264
444,8659,15545
444,8659,22654
13186,8660,14928
1469,8661,3666
1469,8661,18925
15912,8663,21514
6737,8664,17463
6737,8664,18178
6737,8664,27506
11286,8666,19837
11286,8666,19986
9218,8667,1264
169,8668,9030
8919,8669,6923
8919,8669,24504
14119,8670,18821
6494,8671,28018
11460,8672,3099
4128,8673,4486
4128,8673,19821
461,8674,12032
3865,8675,25897
9512,8676,8274
9512,8676,27316
6277,8677,16448
14498,8678,12924
14498,8678,18558
14498,8678,28137
13932,8679,17399
9615,8680,20321
9615,8680,20660
10272,8681,1971
10272,8681,6707
7569,8682,14659
7569,8682,27980
356,8683,88
356,8683,2453
826,8684,16649
826,8684,25734
826,8684,28624
5132,8685,5745
5132,8685,14837
5132,8685,29420
901,8686,10478
12376,8687,3091
94,8688,12861
94,8688,15914
94,8688,19533
3178,8689,8671
3178,8689,25699
530,8691,7176
530,8691,21142
9529,8692,11283
7443,8693,9414
7613,8694,1826
7613,8694,20517
12073,8695,11138
12073,8695,22221
12073,8695,25287
84,8696,28993
15726,8697,13188
15726,8697,15014
15517,8698,5959
5273,8699,21466
5273,8699,23187
4395,8700,20763
4395,8700,27548
13890,8701,6403
13890,8701,16191
4749,8702,9935
11046,8703,1718
11046,8703,24659
3407,8704,19214
3407,8704,28460
3181,8705,29207
9722,8706,20109
9722,8706,20868
1771,8707,11351
1771,8707,12900
14113,8708,4816
14113,8708,9147
7512,8709,24692
4463,8710,23831
14544,8711,105
14544,8711,26555
7714,8713,1116
7714,8713,2520
10241,8714,19048
10241,8714,29087
8279,8715,11396
8279,8715,21211
10653,8716,19176
6673,8717,16002
1442,8719,3478
1442,8719,12246
1442,8719,23537
396,8720,10237
396,8720,16984
10073,8721,3820
10073,8721,19889
1034,8722,25407
1034,8722,28495
749,8723,13663
749,8723,22678
749,8723,25185
12654,8724,9078
14547,8725,15666
14547,8725,23903
11398,8726,25891
13853,8727,13530
13853,8727,17313
13853,8727,24820
9013,8728,3953
9013,8728,6147
6002,8729,5652
8241,8730,206
2794,8731,11682
2794,8731,14802
2794,8731,28164
5343,8732,20675
5343,8732,29132
1439,8734,25252
8147,8735,17453
13361,8736,26659
13825,8738,20053
5482,8739,15497
5482,8739,16990
15095,8740,2507
15095,8740,23268
15095,8740,28099
6843,8741,23361
10265,8742,25859
10265,8742,27700
4378,8743,1849
6536,8744,1963
6536,8744,11632
6536,8744,19068
7702,8745,10740
7702,8745,14671
1039,8746,22893
1039,8746,26179
15885,8747,22179
15885,8747,28472
5097,8748,14838
11344,8749,5534
13693,8750,8709
13693,8750,29433
15208,8751,6309
4699,8752,5612
14930,8753,6519
8708,8754,2881
8708,8754,7197
8708,8754,13340
13247,8755,20160
1089,8756,20014
13515,8757,3781
13515,8757,20325
853,8758,8943
853,8758,23501
12176,8759,4840
12176,8759,13145
2140,8760,7703
2140,8760,16816
1245,8761,8611
1245,8761,14251
1245,8761,20697
9084,8762,16887
3357,8763,1641
3357,8763,11693
3357,8763,17389
6117,8764,14261
6117,8764,17373
13563,8765,24050
13563,8765,24051
9488,8766,9721
9488,8766,19468
14356,8767,28394
14356,8767,28513
15518,8768,15870
15518,8768,23415
10227,8770,2275
10227,8770,21536
10227,8770,25659
7187,8771,12982
7187,8771,24669
7810,8772,5033
7810,8772,17696
7810,8772,25416
10347,8773,19778
10084,8774,18292
528,8775,20036
13094,8776,13855
13094,8776,25051
4471,8777,4943
4471,8777,12425
12591,8778,21059
15203,8780,1895
3594,8781,6470
9462,8782,3773
9462,8782,9031
1364,8783,20865
15920,8784,11875
15920,8784,24749
15920,8784,29070
13840,8786,8463
13840,8786,20955
2511,8787,1988
7196,8788,12852
7196,8788,20708
7196,8788,24263
1218,8789,22364
894,8790,21449
894,8790,25014
894,8790,28733
3700,8791,7470
11234,8792,2243
665,8793,4009
665,8793,11547
665,8793,23884
13927,8794,9445
13927,8794,15880
1883,8795,3993
1883,8795,19969
1883,8795,27469
14390,8796,6864
14390,8796,7558
14390,8796,12734
9484,8797,1649
9484,8797,28935
12695,8799,4827
12695,8799,8260
5364,8801,341
4690,8802,21783
7083,8804,4645
7083,8804,17336
3969,8805,23736
3969,8805,27706
16023,8806,10717
16023,8806,21823
216,8808,13326
216,8808,13807
216,8808,14145
1864,8809,27360
11673,8810,10575
15849,8811,16672
5873,8812,2260
5873,8812,24175
15228,8813,324
15228,8813,11598
9992,8815,27364
12239,8816,6258
12239,8816,24772
11676,8817,18284
11676,8817,29268
8417,8818,6207
8417,8818,13997
10707,8819,6179
10707,8819,24336
1853,8820,23980
1853,8820,25747
1853,8820,28465
2967,8821,13897
4068,8822,15765
4068,8822,26499
15151,8823,421
15151,8823,17371
15151,8823,29315
11529,8824,11173
11529,8824,15915
11529,8824,25500
5437,8825,1752
14074,8826,27217
14074,8826,28021
11546,8828,20188
11546,8828,24362
4264,8829,7053
4264,8829,9282
4264,8829,27630
6405,8830,26888
6405,8830,28052
5746,8831,5918
5746,8831,27485
9378,8832,16706
6847,8833,15118
6621,8834,8944
6621,8834,9368
6621,8834,17658
5288,8835,14264
5288,8835,20370
5252,8836,52
5252,8836,3396
11691,8837,15889
11691,8837,22516
2359,8838,20518
9834,8839,4873
9834,8839,21681
14475,8840,20480
14671,8841,7316
14671,8841,26908
15958,8842,5428
10571,8843,3683
14263,8844,18915
14805,8845,13213
1641,8846,21582
8292,8847,221
8292,8847,8965
8105,8848,11979
8105,8848,21495
2088,8849,3838
2088,8849,10105
5804,8850,9343
5804,8850,11153
15234,8851,15900
708,8853,15053
708,8853,19270
708,8853,21765
16099,8855,8518
11678,8856,14878
11678,8856,20766
3735,8857,16911
3735,8857,26695
10008,8858,2961
10008,8858,20481
13901,8859,198
13901,8859,3877
1367,8860,760
1367,8860,14195
1367,8860,22011
9464,8861,2512
9464,8861,13383
15061,8862,11660
15061,8862,26260
7890,8863,8997
14514,8864,13553
14514,8864,21691
3728,8865,14252
3728,8865,24790
10409,8866,14495
10409,8866,14804
4067,8867,4106
4067,8867,12419
8286,8868,3808
8286,8868,27078
9855,8869,9258
9855,8869,10649
1109,8870,9113
1109,8870,21346
3997,8871,6784
3997,8871,7271
6783,8872,5506
6783,8872,19324
12842,8873,17119
69,8874,20731
317,8875,11085
317,8875,13853
12137,8876,12314
13061,8877,18288
13061,8877,22903
3201,8878,7829
5375,8879,7646
5375,8879,15959
15722,8880,7392
15722,8880,13240
9240,8881,564
15064,8882,7262
15064,8882,23984
13731,8883,9424
13731,8883,26366
15333,8884,229
15333,8884,25420
4218,8885,12236
4218,8885,14627
14012,8886,7564
14012,8886,10363
13578,8887,20610
13578,8887,23043
3128,8888,7314
3128,8888,17722
3128,8888,19529
6357,8889,10709
6357,8889,11597
6357,8889,17961
14469,8890,4863
305,8891,14092
9365,8892,7031
6560,8893,5378
6560,8893,21421
4230,8894,7089
14705,8895,3114
14705,8895,15970
5819,8896,5866
8882,8898,710
8293,8899,15792
44,8900,3791
44,8900,6356
12641,8901,1541
12641,8901,26823
12641,8901,27535
14079,8902,7572
14079,8902,23538
7748,8903,23054
7659,8904,6467
7659,8904,10124
14968,8905,19453
1052,8906,1891
15310,8907,9898
15310,8907,16265
16141,8908,11077
16141,8908,25690
897,8909,416
897,8909,13812
4767,8910,5835
12949,8913,13708
8477,8914,3761
11169,8916,7691
11169,8916,10472
10784,8917,4043
6359,8918,10582
12702,8919,5611
14530,8920,3297
14530,8920,16229
14530,8920,27287
6168,8921,19080
6168,8921,23215
10068,8922,12324
10068,8922,21580
10157,8923,9992
10157,8923,26703
845,8924,12473
845,8924,21589
845,8924,23072
429,8925,10926
429,8925,17626
14857,8926,2855
14295,8927,13427
14295,8927,28280
12210,8928,14979
12210,8928,28092
1625,8929,14438
1625,8929,23813
15533,8930,20751
15533,8930,22036
9999,8931,9800
9999,8931,22684
13321,8932,684
13321,8932,11980
13321,8932,28170
4461,8933,11683
4461,8933,18855
4461,8933,27330
8431,8934,25847
5767,8935,12393
5767,8935,20771
7234,8936,12461
7234,8936,25072
11139,8937,10294
11139,8937,16737
2498,8938,12551
11920,8939,18083
11920,8939,21392
12000,8940,8493
1374,8941,966
7451,8942,5084
1975,8943,1509
1975,8943,4141
14665,8944,2952
6009,8946,17198
6009,8946,28047
11112,8947,15690
1472,8948,4786
6238,8950,17773
6238,8950,19932
6012,8951,571
6012,8951,5933
6012,8951,21188
6915,8952,527
6915,8952,18055
6915,8952,25799
4635,8953,1939
3724,8954,1944
3724,8954,3080
16175,8955,7950
16175,8955,8625
1608,8956,26625
1608,8956,29187
347,8957,13711
15661,8958,9086
15661,8958,28867
15277,8959,3760
15277,8959,7773
14697,8960,11426
14697,8960,26083
5316,8961,15192
5316,8961,18456
5051,8962,26248
14257,8963,23126
14257,8963,29329
15224,8964,2302
15224,8964,17275
12854,8965,22988
3172,8966,12802
3172,8966,26324
15350,8967,16807
15350,8967,24200
1953,8968,6340
1953,8968,12168
1953,8968,19572
9767,8969,21575
9767,8969,28693
15349,8970,10512
15349,8970,25477
6330,8971,992
6330,8971,13759
9116,8972,12237
9116,8972,13456
11933,8973,24526
11933,8973,29349
9124,8974,18109
11754,8975,5482
15918,8976,11126
8437,8977,2814
8437,8977,28372
5635,8978,4069
8712,8979,18161
8712,8979,25839
6091,8980,9404
6091,8980,16569
1017,8981,16419
1017,8981,20028
1017,8981,21036
2529,8982,26133
14085,8983,186
10005,8984,9742
10005,8984,29111
3275,8985,2481
3275,8985,14415
14255,8986,3171
14255,8986,17811
10974,8987,2760
10974,8987,18037
8498,8988,1285
14419,8989,16464
14419,8989,20464
5918,8990,15193
3818,8991,15673
3818,8991,24326
5173,8992,7840
5173,8992,11450
2728,8993,18015
3952,8994,9754
3952,8994,17025
9185,8995,4302
9185,8995,18511
9185,8995,25499
12491,8996,15143
1372,8997,1274
1372,8997,3608
1372,8997,13790
2300,8998,3201
2300,8998,18520
10342,8999,26403
13959,9000,5818
4444,9001,22581
2376,9002,3568
2376,9002,26343
2011,9003,3125
2011,9003,9427
2011,9003,26182
14933,9004,20219
10526,9005,1360
10526,9005,3193
13283,9006,29082
8079,9007,8550
8079,9007,9818
9125,9009,2348
9125,9009,11019
16142,9010,1125
16142,9010,7425
10043,9011,9849
15831,9012,11405
5719,9013,8449
5719,9013,18080
5719,9013,21888
12487,9014,18739
12487,9014,19807
551,9015,13873
551,9015,26733
2486,9016,4150
14084,9017,9153
13645,9018,17235
3600,9019,11414
3600,9019,12218
3713,9020,28642
10412,9021,1586
10412,9021,9467
6482,9022,5401
6482,9022,23482
3220,9023,2065
3220,9023,5961
13386,9024,8483
13386,9024,24527
13386,9024,27365
5590,9025,8855
5590,9025,21066
6811,9027,817
6811,9027,2274
16124,9028,122
16124,9028,14494
1296,9029,26858
10428,9030,18406
10428,9030,23103
10545,9031,1745
10545,9031,9468
10924,9032,724
10924,9032,12704
10924,9032,21622
6264,9033,11534
6829,9034,10484
16002,9035,27952
1840,9036,796
1840,9036,14038
55,9037,3026
15948,9038,18399
15948,9038,29440
2310,9039,19876
2310,9039,20132
7695,9040,6111
7695,9040,16324
12708,9041,8924
12708,9041,11366
12489,9042,14052
12489,9042,15254
11302,9043,2230
11302,9043,25086
5414,9044,10705
3746,9045,24912
9595,9046,15044
9595,9046,18258
13142,9047,11946
13142,9047,19864
14117,9048,21108
12117,9049,19078
12117,9049,23730
338,9050,10943
338,9050,15177
5826,9051,15459
5826,9051,18587
7120,9052,20322
7120,9052,22419
7120,9052,24024
9956,9053,13035
6242,9054,6237
10901,9055,24831
7483,9056,8116
7483,9056,10881
12440,9057,8505
12440,9057,10379
1097,9058,7510
1097,9058,20313
11149,9059,4449
11149,9059,22802
2479,9060,1006
2479,9060,5688
14063,9061,13105
14063,9061,25326
7932,9063,7757
13431,9064,11763
13431,9064,21364
4389,9065,5433
4389,9065,12953
4389,9065,27821
10570,9066,22663
10570,9066,27257
15319,9067,13660
15319,9067,25155
9625,9068,5616
12435,9069,2652
12435,9069,3581
16003,9070,836
16003,9070,12512
2210,9071,4516
2210,9071,11689
5198,9072,25141
5198,9072,29014
1180,9073,11262
11594,9074,1781
11594,9074,2632
10488,9075,11944
10488,9075,19057
11335,9076,202
11335,9076,7264
14754,9077,5284
10102,9078,15462
10102,9078,28800
1112,9079,16334
14644,9080,15166
14644,9080,16303
16181,9081,28125
6661,9082,2318
6661,9082,19634
2623,9084,9920
6071,9085,4455
6071,9085,10393
14982,9086,3018
14982,9086,20497
14562,9087,9457
13313,9088,915
13313,9088,14781
15532,9089,9047
15532,9089,28484
6895,9090,14417
6895,9090,27468
14080,9091,6953
349,9092,10670
2816,9093,11828
2816,9093,28785
10917,9094,7726
3502,9095,4532
6394,9096,8221
1558,9097,20079
12720,9098,9782
12720,9098,18501
463,9099,11027
1423,9100,9142
1423,9100,28936
6889,9101,5607
6889,9101,7635
1332,9102,19643
1332,9102,20246
2859,9103,8324
2859,9103,11048
4973,9104,13203
4973,9104,16361
8566,9106,13034
8566,9106,27994
15025,9107,16729
15025,9107,19192
4297,9108,14797
4297,9108,20653
7433,9109,19504
7433,9109,20324
7433,9109,25873
