acct_id_new,gender,city,state,zip,ethnicity
8703,M,Vilas,NC,28692,0
8704,F,Mars Hill,NC,28754,0
8705,F,Spindale,NC,28160,0
8706,F,North Wilkesboro,NC,28659,0
8707,M,Robbinsville,NC,28771,0
8708,F,West Jefferson,NC,28694,0
8709,M,Morganton,NC,28655,1
8710,F,North Wilkesboro,NC,28659,0
8711,F,Sparta,NC,28675,0
8712,NULL,NULL,NULL,NULL,NULL
8713,F,Drexel,NC,28619,0
8714,M,Connelly Springs,NC,28612,0
8715,M,Warrensville,NC,28693,0
8716,F,Connelly Springs,NC,28612,0
8717,M,Hickory,NC,28601,0
8718,NULL,NULL,NULL,NULL,NULL
8719,F,Bostic,NC,28018,0
8720,M,Sparta,NC,28675,0
8721,F,Morganton,NC,28655,0
8722,F,Marshall,NC,28753,0
8723,F,Mooresboro,NC,28114,0
8724,F,Boone,NC,28607,0
8725,F,Forest City,NC,28043,1
8726,M,Connelly Springs,NC,28612,1
8727,F,Union Mills,NC,28167,0
8728,M,Icard,NC,28666,0
8729,F,Cliffside,NC,28024,0
8730,M,North Wilkesbor,NC,28659,0
8731,F,Rutherfordton,NC,28139,0
8732,F,Connelly Springs,NC,28612,0
8733,NULL,NULL,NULL,NULL,NULL
8734,F,Connelly Springs,NC,28612,0
8735,M,Rutherfordton,NC,28139,0
8736,F,Whittier,NC,28789,0
8737,NULL,NULL,NULL,NULL,NULL
8738,M,Spindale,NC,28160,0
8739,F,Hays,NC,28635,0
8740,F,Ellenboro,NC,28040,0
8741,M,Morganton,NC,28655,0
8742,F,Roaring River,NC,28669,2
8743,M,Morganton,NC,28655,0
8744,F,Rutherfordton,NC,28139,0
8745,F,Rutherfordton,NC,28139,0
8746,F,Marshall,NC,28753,0
8747,F,Morganton,NC,28655,0
8748,F,Bostic,NC,28018,0
8749,F,Union Mills,NC,28167,0
8750,F,Marshall,NC,28753,0
8751,F,Hot Springs,NC,28743,0
8752,M,North Wilkesboro,NC,28659,0
8753,F,Forest City,NC,28043,0
8754,M,Spindale,NC,28160,0
8755,M,Millers Creek,NC,28651,0
8756,F,Morganton,NC,28655,0
8757,M,North Wilkesboro,NC,28659,2
8758,M,Brasstown,NC,28902,0
8759,M,Hayesville,NC,28904,0
8760,F,Cherokee,NC,28719,0
8761,M,Forest City,NC,28043,0
8762,F,Purlear,NC,28665,0
8763,M,Spindale,NC,28160,0
8764,M,Creston,NC,28615,0
8765,F,Hayesville,NC,28904,0
8766,F,Bostic,NC,28018,0
8767,F,Vilas,NC,28692,0
8768,F,Burnsville,NC,28714,0
8769,NULL,NULL,NULL,NULL,NULL
8770,M,Connelly Springs,NC,28612,0
8771,M,Vilas,NC,28692,0
8772,M,Forest City,NC,28043,0
8773,F,Hayesville,NC,28904,0
8774,M,Morganton,NC,28655,0
8775,M,Traphill,NC,28685,0
8776,F,Morganton,NC,28655,0
8777,M,Morganton,NC,28655,0
8778,F,Rutherfordton,NC,28139,0
8779,NULL,NULL,NULL,NULL,NULL
8780,M,Wilkesboro,NC,28697,0
8781,F,Rutherfordton,NC,28139,0
8782,F,Mars Hill,NC,28754,0
8783,M,Ellenboro,NC,28040,0
8784,M,Mooresboro,NC,28114,0
8785,NULL,NULL,NULL,NULL,NULL
8786,M,Hays,NC,28635,0
8787,M,Forest City,NC,28043,0
8788,M,Ellenboro,NC,28040,0
8789,M,Jefferson,NC,28640,0
8790,M,Henrietta,NC,28076,0
8791,M,Connelly Springs,NC,28612,1
8792,F,Connelly Springs,NC,28612,0
8793,F,Forest City,NC,28043,1
8794,F,Sparta,NC,28675,2
8795,M,Rutherfordton,NC,28139,0
8796,M,Bostic,NC,28018,0
8797,M,Millers Creek,NC,28651,0
8798,NULL,NULL,NULL,NULL,NULL
8799,F,Bryson City,NC,28713,0
8800,NULL,NULL,NULL,NULL,NULL
8801,M,Rutherfordton,NC,28139,0
8802,F,Hayesville,NC,28904,0
8803,NULL,NULL,NULL,NULL,NULL
8804,F,Connelly Springs,NC,28612,0
8805,F,Ronda,NC,28670,1
8806,M,North Wilkesboro,NC,28659,0
8807,NULL,NULL,NULL,NULL,NULL
8808,M,Union Mills,NC,28167,0
8809,M,Vilas,NC,28692,0
8810,F,Morganton,NC,28655,0
8811,F,Forest City,NC,28043,0
8812,M,Connelly Springs,NC,28612,1
8813,F,Sugar Grove,NC,28679,0
8814,NULL,NULL,NULL,NULL,NULL
8815,F,Forest City,NC,28043,0
8816,F,Wilkesboro,NC,28697,0
8817,M,Morganton,NC,28655,0
8818,M,Millers Creek,NC,28651,0
8819,F,Morganton,NC,28680,0
8820,F,Spindale,NC,28160,1
8821,M,Purlear,NC,28665,0
8822,F,Rutherfordton,NC,28139,0
8823,F,Rutherfordton,NC,28139,0
8824,F,Rutherfordton,NC,28139,0
8825,M,Morganton,NC,28655,0
8826,F,Morganton,NC,28655,0
8827,NULL,NULL,NULL,NULL,NULL
8828,M,North Wilkesboro,NC,28659,1
8829,F,Mooresboro,NC,28114,0
8830,F,Union Mills,NC,28167,0
8831,F,North Wilkesboro,NC,28659,2
8832,M,Wilkesboro,NC,28697,1
8833,M,Marion,NC,28752,0
8834,M,Forest City,NC,28043,1
8835,F,Jefferson,NC,28640,0
8836,M,West Jefferson,NC,28694,0
8837,M,Elkin,NC,28621,0
8838,F,Weaverville,NC,28787,0
8839,F,West Jefferson,NC,28694,0
8840,M,Warrensville,NC,28693,0
8841,F,Hickory,NC,28602,0
8842,M,Morganton,NC,28655,0
8843,M,Spindale,NC,28016,1
8844,F,Bostic,NC,28018,0
8845,F,Glen Alpine,NC,28628,0
8846,F,Morganton,NC,28655,0
8847,F,Morganton ,NC,28655,0
8848,F,Morganton,NC,28655,0
8849,M,Millers Creek,NC,28651,0
8850,M,Hickory,NC,28601,0
8851,M,Connelly Springs,NC,28612,0
8852,NULL,NULL,NULL,NULL,NULL
8853,F,Rutherfordton,NC,28139,0
8854,NULL,NULL,NULL,NULL,NULL
8855,M,Morganton,NC,28655,0
8856,F,Valdese,NC,28690,0
8857,F,Morganton,NC,28655,1
8858,M,Bryson City,NC,28713,0
8859,F,Marshall,NC,28753,0
8860,F,Forest City,NC,28043,0
8861,F,Drexel,NC,28619,0
8862,F,Robbinsville,NC,28771,0
8863,M,Mooresboro,NC,28114,0
8864,F,North Wilkesboro,NC,28659,1
8865,F,Lansing,NC,28643,0
8866,M,Traphill,NC,28685,0
8867,M,Creston,NC,28615,0
8868,F,Elkin,NC,28621,0
8869,M,Wilkesboro,NC,28697,0
8870,M,Hot Springs,NC,28743,0
8871,M,Forest City,NC,28043,0
8872,M,Hudson,NC,28638,0
8873,M,Banner Elk,NC,28604,0
8874,M,North Wilkesboro,NC,28659,1
8875,F,Hays,NC,28635,0
8876,M,Icard,NC,28666,0
8877,F,Morganton,NC,28655,0
8878,M,Rutherfordton,NC,28139,0
8879,M,Boomer ,NC,28606,0
8880,F,North Wilkesboro,NC,28659,2
8881,F,Blowing Rock,NC,28605,0
8882,M,Forest City,NC,28043,0
8883,M,Boone,NC,28607,0
8884,F,Ellenboro,NC,28040,0
8885,M,Sparta,NC,28675,2
8886,F,Grassy Creek,NC,28631,0
8887,M,Valdese,NC,28690,0
8888,F,Forest City,NC,28043,0
8889,F,Bostic,NC,28018,0
8890,M,Bostic,NC,28018,0
8891,M,Boone,NC,28607,0
8892,F,Morganton,NC,28655,0
8893,F,Connelly Springs,NC,28612,0
8894,F,Whittier,NC,28789,0
8895,M,North Wilkesboro,NC,28659,0
8896,M,Ellenboro,NC,28040,0
8897,NULL,NULL,NULL,NULL,NULL
8898,F,Mooresboro,NC,28114,0
8899,F,Ellenboro,NC,28040,0
8900,F,Roaring River,NC,28669,1
8901,F,Ellenboro,NC,28040,0
8902,M,Rutherford College,NC,28612,0
8903,M,Rutherfordton,NC,28139,0
8904,M,North Wilkesboro,NC,28659,1
8905,M,Morganton,NC,28690,0
8906,F,Sparta,NC,28675,0
8907,F,Piney Creek,NC,28663,2
8908,M,Traphill,NC,28685,2
8909,F,Robbinsville,NC,28771,0
8910,M,Robbinsville,NC,28771,1
8911,NULL,NULL,NULL,NULL,NULL
8912,NULL,NULL,NULL,NULL,NULL
8913,M,Hayesville,NC,28904,0
8914,F,North Wilkesboro,NC,28659,0
8915,NULL,NULL,NULL,NULL,NULL
8916,M,North Wilkesboro,NC,28659,0
8917,F,Burnsville,NC,28714,1
8918,M,Burnsville,NC,28714,0
8919,M,Rutherfordton,NC,28139,0
8920,F,Rutherfordton,NC,28139,0
8921,M,Morganton,NC,28655,0
8922,F,Morganton,NC,28655,0
8923,F,North Wilkesboro,NC,28659,0
8924,F,Spindale,NC,28160,0
8925,M,Laurel Springs,NC,28644,0
8926,F,Galax,VA,24333,0
8927,F,Marshall,NC,28753,0
8928,F,Valdese,NC,28690,0
8929,F,Marshall,NC,28753,0
8930,M,Morganton,NC,28655,0
8931,M,Robbinsville,NC,28771,0
8932,F,Forest City,NC,28043,0
8933,F,Mooresboro,NC,28114,0
8934,M,Sparta,NC,28675,0
8935,F,Sparta,NC,28675,1
8936,M,Glade Valley,NC,28627,0
8937,M,Valdese,NC,28690,0
8938,F,Todd,NC,28684,0
8939,F,Morganton,NC,28655,1
8940,M,Elkin,NC,28621,0
8941,F,Spindale,NC,28160,0
8942,F,Morganton,NC,28655,0
8943,M,Wilkesboro,NC,28697,0
8944,F,Lenoir,NC,28645,0
8945,NULL,NULL,NULL,NULL,NULL
8946,M,Valdese,NC,28690,0
8947,F,Hickory,NC,28601,0
8948,M,Rutherfordton,NC,28139,0
8949,NULL,NULL,NULL,NULL,NULL
8950,M,Hildebran,NC,28637,0
8951,F,Rutherfordton,NC,28139,1
8952,M,Rutherfordton,NC,28139,0
8953,F,Connelly Springs,NC,28612,0
8954,M,Morganton,NC,28655,0
8955,M,Zionville,NC,28698,0
8956,M,Micaville,NC,28755,1
8957,F,Bostic,NC,28018,0
8958,M,Crumpler,NC,28617,0
8959,F,Connellys Springs,NC,28612,0
8960,M,Roaring River,NC,28669,0
8961,F,Morganton,NC,28655,1
8962,M,Millers Creek,NC,28651,0
8963,M,Ennice,NC,28623,2
8964,F,Marshall,NC,28753,0
8965,F,Rutherfordton,NC,28139,0
8966,F,Valdese,NC,28690,0
8967,M,Hayesville,NC,28904,0
8968,M,Mooresboro,NC,28114,0
8969,M,Mars Hill,NC,28754,0
8970,F,Millers Creek,NC,28651,2
8971,M,West Jefferson,NC,28694,0
8972,F,Warrensville,NC,28693,0
8973,M,Creston,NC,28615,1
8974,M,Wilkesboro,NC,28697,0
8975,M,Forest City,NC,28043,0
8976,M,Zionville,NC,28698,0
8977,F,Hays,NC,28635,0
8978,F,Marshall,NC,28753,1
8979,M,Robbinsville,NC,28771,0
8980,M,Valdese,NC,28690,0
8981,M,Rutherfordton,NC,28139,0
8982,M,Rutherfordton,NC,28139,0
8983,F,Zionville,NC,28698,0
8984,F,Moravian Falls,NC,28654,0
8985,F,Boone,NC,28607,0
8986,M,Valdese,NC,28690,0
8987,F,Sparta,NC,28675,0
8988,M,Jefferson,NC,28640,0
8989,F,Morganton,NC,28655,0
8990,M,Rutherfordton,NC,28139,0
8991,F,Valdese,NC,28690,0
8992,M,Icard,NC,28666,0
8993,F,NULL,NULL,NULL,0
8994,F,Sugar Grove,NC,28679,0
8995,F,Union Mills,NC,28167,0
8996,F,Rutherfordton,NC,28139,0
8997,M,Forest City,NC,28043,0
8998,M,Ferguson,NC,28624,0
8999,M,Hickory,NC,28601,0
9000,F,Marshall,NC,28753,0
9001,F,Forest City,NC,28043,0
9002,M,Marshall,NC,28753,0
9003,F,Spindale,NC,28160,0
9004,F,Forest City,NC,28043,0
9005,M,Connelly Springs,NC,28612,0
9006,F,Morganton,NC,28655,0
9007,F,Wilkesboro,NC,28697,0
9008,NULL,NULL,NULL,NULL,NULL
9009,F,Morganton,NC,28655,0
9010,M,Ellenboro,NC,28040,0
9011,M,Burnsville,NC,28714,0
9012,F,Bryson City,NC,28713,0
9013,M,Bostic,NC,28018,0
9014,M,Ennice,NC,28623,0
9015,M,Vilas,NC,28692,0
9016,F,Drexel,NC,28619,0
9017,M,Morganton,NC,28655,1
9018,M,Mars Hill,NC,28754,0
9019,F,Drexel,NC,28619,0
9020,M,Hamptonville,NC,27020,0
9021,F,Morganton,NC,28655,0
9022,F,North Wilkesboro,NC,28659,0
9023,F,North Wilkesboro,NC,28659,0
9024,F,Ellenboro,NC,28040,0
9025,M,Jefferson,NC,28640,1
9026,NULL,NULL,NULL,NULL,NULL
9027,F,Bryson City,NC,28713,0
9028,F,Morganton,NC,28655,0
9029,F,Murphy,NC,28906,0
9030,F,Rutherfordton,NC,28139,0
9031,F,Connelly Springs,NC,28612,0
9032,F,Henrietta,NC,28076,0
9033,F,Rutherfordton,NC,28139,0
9034,M,Marshall,NC,28753,0
9035,F,Bostic,NC,28018,0
9036,F,Morganton,NC,28655,1
9037,M,Boomer,NC,28606,0
9038,M,Cherokee,NC,28719,0
9039,M,Moravian Falls,NC,28654,2
9040,M,West Jefferson,NC,28694,0
9041,M,Rutherfordton,NC,28139,0
9042,M,Hildebran,NC,28637,0
9043,M,Burnsville,NC,28714,0
9044,F,Morganton,NC,28655,0
9045,F,Rutherfordton,NULL,N.C. 28139,0
9046,M,Morganton,NC,28655,0
9047,F,Robbinsville,NC,28771,0
9048,F,Moravian Falls,NC,28654,0
9049,M,Marshall,NC,28753,0
9050,F,Wilkesboro,NC,28697,2
9051,F,Sugar Grove,NC,28679,0
9052,M,Ellenboro,NC,28040,0
9053,F,Forest City,NC,28043,0
9054,M,Lake Lure,NC,28746,0
9055,M,Morganton,NC,28680,0
9056,M,West Jefferson,NC,28694,0
9057,M,Boomer,NC,28606,0
9058,M,Hayesville,NC,28904,1
9059,F,Morganton,NC,28655,0
9060,F,Morganton,NC,28680,0
9061,F,Wilkesboro,NC,28697,0
9062,NULL,NULL,NULL,NULL,NULL
9063,M,Elkin,NC,28621,2
9064,F,North Wilkesboro,NC,28659,2
9065,F,Spindale,NC,28160,0
9066,F,Millers Creek,NC,28651,2
9067,F,Morganton,NC,28655,0
9068,M,Mars Hill,NC,28754,0
9069,F,Hildebran,NC,28637,0
9070,F,Hayesville,NC,28904,0
9071,M,Morganton,NC,28655,0
9072,M,Fleetwood,NC,28626,0
9073,M,Morganton,NC,28655,0
9074,F,Hayesville,NC,28904,0
9075,M,Millers Creek,NC,28651,2
9076,M,North Wilkesboro,NC,28659,2
9077,M,Rutherfordton,NC,28139,0
9078,F,Moravian Falls,NC,28654,0
9079,M,Forest City,NC,28043,0
9080,F,North Wilkesboro,NC,28659,2
9081,M,North Wilkesboro,NC,28659,0
9082,F,Valdese,NC,28690,0
9083,NULL,NULL,NULL,NULL,NULL
9084,M,Green Mountain,NC,28740,0
9085,F,Zionville,NC,28698,0
9086,F,Jefferson,NC,28640,0
9087,F,Valdese,NC,28690,0
9088,F,Connelly Springs,NC,28612,0
9089,F,Burnsville,NC,28714,1
9090,M,North Wilkesboro,NC,28659,2
9091,M,Hayesville,NC,28904,0
9092,M,Mooresboro,NC,28114,0
9093,F,Millers Creek,NC,28651,0
9094,F,Sparta,NC,28675,0
9095,M,Forest City,NC,28043,0
9096,M,Forest City,NC,28043,0
9097,F,Rutherfordton,NC,28139,0
9098,F,Forest City,NC,28043,0
9099,F,Glen Alpine,NC,28628,0
9100,F,Marshall,NC,28753,0
9101,F,Sparta,NC,28675,1
9102,F,North Wilkesboro,NC,28659,2
9103,F,North Wilkesboro,NC,28659,0
9104,M,Hickory,NC,28601,0
9105,NULL,NULL,NULL,NULL,NULL
9106,M,North Wilkesboro,NC,28659,0
9107,F,Morganton,NC,28655,1
9108,F,Lansing,NC,28643,0
9109,M,Union Mills,NC,28167,0
9110,M,Burnsville,NC,28714,1
9111,F,Connelly Springs,NC,28612,0
9112,M,Forest City,NC,28043,0
9113,F,Mooresboro,NC,28114,0
9114,M,Hayesville,NC,28904,0
9115,M,Forest City,NC,28043,1
9116,NULL,NULL,NULL,NULL,NULL
9117,M,Forest City,NC,28043,0
9118,M,Bostic,NC,28018,0
9119,F,North Wilkesboro,NC,28659,2
9120,M,Morganton,NC,28655,1
9121,F,Connelly Springs,NC,28612,0
9122,M,North Wilkesboro,NC,28659,2
9123,F,Henrietta,NC,28076,0
9124,F,Morganton,NC,28655,0
9125,F,Laurel Springs,NC,28644,0
9126,F,Morganton,NC,28655,0
9127,F,Morganton,NC,28655,0
9128,F,Connelly Springs,NC,28612,0
9129,F,Creston,NC,28615,0
9130,F,Bostic,NC,28018,1
9131,M,Brasstown,NC,28902,0
9132,M,Moravian Falls,NC,28654,2
9133,M,Forest City,NC,28043,0
9134,M,Caroleen,NC,28019,0
9135,M,Elkin,NC,28621,2
9136,M,Morganton,NC,28655,0
9137,F,North Wilkesboro,NC,28659,0
9138,M,Morganton,NC,28655,0
9139,F,Rutherfordton,NC,28139,0
9140,F,Spindale,NC,28160,0
9141,F,Marshall,NC,28753,0
9142,M,Creston,NC,28615,0
9143,M,Wilkesboro,NC,28697,0
9144,M,Forest City,NC,28043,0
9145,F,Warrensville,NC,28693,0
9146,M,Forest City,NC,28043,0
9147,NULL,NULL,NULL,NULL,NULL
9148,M,Union Grove,NC,28689,0
9149,F,Spindale,NC,28160,0
9150,F,Morganton,NC,28655,0
9151,M,Forest City,NC,28043,0
9152,M,North Wilkesboro,NC,28659,2
9153,F,Spindale,NC,28160,0
9154,NULL,NULL,NULL,NULL,NULL
9155,F,Forest City,NC,28043,0
9156,F,Bryson City,NC,28713,0
9157,F,Spindale,NC,28160,0
9158,F,Morganton,NC,28655,0
9159,M,Todd,NC,28684,0
9160,F,Vilas,NC,28692,0
9161,F,Moravian Falls,NC,28654,0
9162,F,North Wilkesboro,NC,28659,0
9163,F,Valdese,NC,28690,0
9164,M,Connelly Springs,NC,28612,0
9165,F,Forest City,NC,28043,0
9166,F,Rutherfordton,NC,28139,0
9167,M,Valdese,NC,28690,0
9168,NULL,NULL,NULL,NULL,NULL
9169,M,Rutherfordton,NC,28139,0
9170,M,Connelly Springs,NC,28612,0
9171,M,Cherokee,NC,28719,0
9172,F,Morganton,NC,28655,0
9173,M,Morganton,NC,28655,0
9174,M,Spindale,NC,28160,0
9175,F,Morganton,NC,28655,0
9176,M,Bryson City,NC,28713,0
9177,F,Spindale,NC,28160,1
9178,M,Whittier,NC,28789,0
9179,M,Forest City,NC,28043,0
9180,F,Ellenboro,NC,28040,0
9181,F,Rutherfordton,NC,28139,0
9182,M,Wilkesboro,NC,28697,2
9183,M,Connelly Springs,NC,28612,0
9184,F,Millers Creek,NC,28651,2
9185,NULL,NULL,NULL,NULL,NULL
9186,F,Valdese,NC,28690,0
9187,F,Spindale,NC,28160,0
9188,M,Lansing ,NC,28643,0
9189,F,Morganton,NC,28655,0
9190,NULL,NULL,NULL,NULL,NULL
9191,NULL,NULL,NULL,NULL,NULL
9192,M,State Road,NC,28676,0
9193,M,Laurel Springs,NC,28644,0
9194,NULL,NULL,NULL,NULL,NULL
9195,F,Connelly Springs,NC,28612,0
9196,F,Hickory,NC,28601,0
9197,F,North Wilkesboro,NC,28659,0
9198,M,Hickory,NC,28601,0
9199,M,Rutherfordton,NC,28139,0
9200,F,Jefferson,NC,28640,0
9201,M,Connelly Springs,NC,28612,0
9202,F,West Jefferson,NC,28694,0
9203,F,Ellenboro,NC,28040,0
9204,M,Mars Hill,NC,28754,0
9205,M,Hayesville,NC,30546,0
9206,M,Ellenboro,NC,28040,0
9207,M,Rutherfordton,NC,28139,0
9208,M,Elkin,NC,28621,0
9209,F,Morganton,NC,28655,0
9210,M,Connelly Springs,NC,28612,0
9211,F,Sparta,NC,28675,0
9212,M,Morganton,NC,28655,0
9213,F,Moravian Falls,NC,28654,2
9214,M,Wilkesboro,NC,28697,0
9215,F,Morganton,NC,28655,0
9216,F,Bostic,NC,28018,0
9217,M,Bryson City,NC,28713,0
9218,M,Rutherfordton,NC,28139,0
9219,F,Morganton,NC,28655,0
9220,M,Wilkesboro,NC,28697,0
9221,M,Rutherfordton,NC,28139,0
9222,NULL,NULL,NULL,NULL,NULL
9223,M,Ennice,NC,28623,0
9224,M,Bryson City,NC,28713,0
9225,F,Valdese,NC,28690,0
9226,M,Forest City,NC,28043,0
9227,M,Whittier,NC,28789,0
9228,M,Morganton,NC,28655,0
9229,NULL,NULL,NULL,NULL,NULL
9230,M,Morganton,NC,28655,0
9231,M,Wilkesboro,NC,28697,1
9232,M,Forest City,NC,28043,0
9233,F,Morganton,NC,28655,0
9234,M,Rutherfordton,NC,28139,0
9235,F,Hot Springs,NC,28743,0
9236,M,Rutherfordton,NC,28139,0
9237,M,Spindale,NC,28160,0
9238,F,Forest City,NC,28043,0
9239,M,Rutherfordton,NC,28139,0
9240,F,Morganton,NC,28655,0
9241,M,North Wilkesboro,NC,28659,0
9242,M,Connelly Springs,NC,28612,0
9243,F,N Wilkesboro,NC,28659,0
9244,F,Morganton,NC,28655,0
9245,F,Forest City,NC,28043,0
9246,F,Todd,NC,28684,0
9247,NULL,NULL,NULL,NULL,NULL
9248,M,Wilkesboro,NC,28697,0
9249,F,Connelly Springs,NC,28612,0
9250,M,Forest City,NC,28043,0
9251,M,Lansing,NC,28643,0
9252,F,Rutherfordton,NC,28139,0
9253,M,Forest City,NC,28043,0
9254,F,Ronda,NC,28670,0
9255,F,Glade Valley,NC,28627,0
9256,NULL,NULL,NULL,NULL,NULL
9257,M,Valdese,NC,28690,0
9258,M,Zionville,NC,28698,0
9259,M,Bryson City,NC,28713,0
9260,M,Valdese,NC,28690,0
9261,M,Morganton,NC,28655,1
9262,F,Bryson City,NC,28713,0
9263,F,Valdese,NC,28690,0
9264,F,Morganton,NC,28655,0
9265,F,North Wilkesboro,NC,28659,0
9266,M,Connelly Springs,NC,28612,0
9267,NULL,NULL,NULL,NULL,NULL
9268,M,Mooresboro,NC,28114,0
9269,M,Spindale,NC,28160,0
9270,NULL,NULL,NULL,NULL,NULL
9271,F,Forest City,NC,28043,0
9272,M,Creston,NC,28615,0
9273,F,Bostic,NC,28018,0
9274,F,Hayesville,NC,28904,1
9275,F,Morganton,NC,28655,0
9276,M,Rutherfordton,NC,28139,0
9277,M,Morganton,NC,28655,0
9278,M,Laurel Springs,NC,28644,0
9279,M,Lansing,NC,28643,0
9280,F,Mooresboro,NC,28114,0
9281,NULL,NULL,NULL,NULL,NULL
9282,M,Morganton,NC,28655,0
9283,F,Burnsville,NC,28714,0
9284,F,Wilkesboro,NC,28697,2
9285,F,Harris NC,NULL,28074,0
9286,F,North Wilkesboro,NC,28659,0
9287,M,Morganton,NC,28655,0
9288,F,Bostic,NC,28018,0
9289,M,Forest City,NC,28043,0
9290,M,Burnsville,NC,28714,0
9291,NULL,NULL,NULL,NULL,NULL
9292,M,Ellenboro,NC,28040,0
9293,F,Bostic,NC,28018,0
9294,F,North Wilkesboro,NC,28659,0
9295,F,Rutherfordton,NC,28139,0
9296,F,Burnsville,NC,28714,1
9297,F,Rutherfordton,NC,28139,0
9298,F,West Jefferson,NC,28694,0
9299,M,Millers Creek,NC,28651,0
9300,M,Rutherfordton,NC,28139,0
9301,F,Banner Elk,NC,28604,0
9302,M,Forest City,NC,28043,1
9303,F,Wilkesboro,NC,28697,0
9304,M,Marshall,NC,28753,0
9305,M,Hickory,NC,28601,0
9306,M,Valdese,NC,28690,1
9307,F,North Wilkesboro,NC,28659,0
9308,F,Forest City,NC,28043,0
9309,F,Deep Gap,NC,28618,0
9310,F,Vilas,NC,28692,0
9311,M,Ellenboro,NC,28040,0
9312,F,Morganton,NC,28655,0
9313,F,Spindale,NC,28160,0
9314,F,Blowing Rock,NC,28605,0
9315,F,Lake Lure,NC,28746,0
9316,F,Hickory,NC,28602,0
9317,F,Wilkesboro,NC,28697,0
9318,F,Morganton,NC,28655,0
9319,F,Robbinsville,NC,28771,0
9320,F,Forest City,NC,28043,0
9321,F,Burnsville,NC,28714,0
9322,M,North Wilkesboro,NC,28659,0
9323,M,Robbinsville,NC,28771,0
9324,F,Hays,NC,28635,0
9325,F,Rutherfordton,NC,28139,0
9326,NULL,NULL,NULL,NULL,NULL
9327,F,Connelly Springs,NC,28612,0
9328,F,Valdese,NC,28690,0
9329,F,Rutherfordton,NC,28139,0
9330,M,Mooresboro,NC,28114,0
9331,F,Bryson City,NC,28713,0
9332,M,Jefferson,NC,28640,0
9333,F,Rutherfordton,NC,28139,0
9334,F,North Wilkesboro,NC,28659,0
9335,M,Mars Hill,NC,28754,0
9336,M,Marshall,NC,28753,0
9337,M,Boone,NC,28607,0
9338,F,Robbinsville,NC,28771,0
9339,M,Mars Hill,NC,28754,0
9340,M,Hayesville,NC,28904,0
9341,M,Rutherfordton,NC,28139,0
9342,M,Ellenboro,NC,28040,0
9343,M,Grassy Creek,NC,28631,0
9344,M,Morganton,NC,28655,0
9345,F,Wilkesboro,NC,28697,2
9346,M,Hickory,NC,28602,0
9347,M,Spindale,NC,28160,0
9348,M,Morganton ,NC,28655,0
9349,M,Connelly Springs,NC,28612,0
9350,F,Ellenboro,NC,28040,0
9351,M,Rutherfordton,NC,28139,0
9352,M,Boomer,NC,28606,2
9353,M,Burnsville,NC,28714,0
9354,F,Hays,NC,28635,0
9355,M,Caroleen,NC,28019,0
9356,M,McGrady,NC,28649,0
9357,F,Forest City,NC,28043,1
9358,F,Morganton,NC,28655,0
9359,F,Traphill,NC,28685,0
9360,NULL,NULL,NULL,NULL,NULL
9361,F,Sugar Grove ,NC,28679,0
9362,F,Mooresboro,NC,28114,0
9363,M,Bostic,NC,28018,0
9364,F,Boomer,NC,28606,0
9365,F,Glen Alpine,NC,28628,0
9366,F,Drexel,nc,28619,1
9367,M,Wilkesboro,NC,28697,2
9368,F,Sparta,NC,28675,0
9369,F,Bostic,NC,28018,0
9370,M,Zionville,NC,28698,0
9371,F,Ellenboro,NC,28040,0
9372,F,Connelly Springs,NC,28612,0
9373,M,State Road,NC,28676,0
9374,M,Mooresboro,NC,28114,0
9375,F,Mooresboro,NC,28114,0
9376,M,Millers Creek,NC,28651,0
9377,F,Bostic,NC,28018,0
9378,M,Warrensville,NC,28693,0
9379,M,Hickory,NC,28601,1
9380,F,Spindale,NC,28160,0
9381,F,North Wilkesboro,NC,28659,0
9382,M,Marshall,NC,28753,0
9383,M,Crumpler,NC,28617,0
9384,M,Moravian Falls,NC,28654,0
9385,F,Hickory,NC,28601,0
9386,F,Wilkesboro,NC,28697,2
9387,M,Forest City,NC,28043,0
9388,F,Morganton,NC,28655,1
9389,F,Hayesville,NC,28904,0
9390,F,Boone,NC,28607,0
9391,F,North Wilkesboro,NC,28659,0
9392,F,Sparta,NC,28675,0
9393,M,Morganton,NC,28655,0
9394,F,North Wilkesboro,NC,28659,0
9395,F,Valdese,NC,28690,0
9396,M,North Wilkesboro,NC,28659,0
9397,M,Hildebran,NC,28602,0
9398,NULL,NULL,NULL,NULL,NULL
9399,M,Rutherfordton,NC,28139,0
9400,M,Valdese,NC,28690,0
9401,M,Forest City,NC,28043,1
9402,M,Morganton,NC,28655,0
9403,F,Wilkesboro,NC,28697,0
9404,M,North Wilkesboro,NC,28659,0
9405,M,Rutherfordton,NC,28139,0
9406,NULL,NULL,NULL,NULL,NULL
9407,M,Marshall,NC,28753,0
9408,M,Forest City,NC,28043,0
9409,F,Forest City,NC,28043,0
9410,F,Hayesville,NC,28904,0
9411,M,Connelly Springs,NC,28612,0
9412,F,Vilas,NC,28692,0
9413,M,Purlear,NC,28665,0
9414,M,Forest City,NC,28043,0
9415,M,Cherokee,NC,28719,0
9416,NULL,NULL,NULL,NULL,NULL
9417,NULL,NULL,NULL,NULL,NULL
9418,M,Laurel Springs,NC,28644,0
9419,F,Vilas,NC,28692,1
